_id,text,metadata_state,metadata_page_no,metadata_headings,metadata_source,metadata__node_type,metadata_document_id,metadata_doc_id,metadata_ref_doc_id,metadata__node_content,metadata_pop_name,created_at,metadata_anchor_id,metadata_subchunk_index,metadata_subchunk_total
66a84d01-7829-4dfc-8415-0b55fa64257c,"The yield of crop varies due to soil fertility and different operation involve in agriculture. The yield gaps are mainly caused by socio-economic, credit institutional/policy related factors, extension services and lack of improved technology. Different strategies, such as integrated crop management (ICM) practices, timely supply of inputs including credit to farmers,  research  and  extension  collaboration  to  transfer  the  new  technologies  have  been discussed as strategies to minimize yield gaps. Suggestions have been made to make credit available to resource-poor small farmers to buy necessary inputs. Efforts should be made to update farmers' knowledge on the causes of yield gaps in crops and measures to narrow the gaps  through  training,  demonstrations,  field  visits  and  monitoring  by  extension  agencies  to achieve high yield. The adoption of various improved technology that helpful in reduce the yield gap if the farmer utilizes it properly.

Title:

Yield Gap Analysis of Vegetable Crops in Ranchi District of Jharkhand

Scholar

: Anupama Mahato

Supervisor: Dr. Deep Narayan Mukherjee

The yield gap of various vegetables crops was studied. Although the state Jharkhand grows huge quantities of green vegetables every year but still there are some gap in the yields of the crops. The major vegetable crops grown are potato, cauliflower, cabbage, onions, tomato, chillies, brinjal, bhindi, and leafy vegetables. The purpose of the study was to study existing yield level and the extent of yield gaps of different crops and to suggest measures for reducing the present level of yield gaps. The relationship of yield gap with variables of yield gap were studied. The study also described about the factors that cause yield gaps and strategies for minimising yield

gaps. The study revealed a total yield gaps of various vegetable crops. The yields gap are mainly caused by socio economic, credit policy related factors, extension services and lack of improved technology.  Different  strategies  such  as  Integrated  Nutrient  Management  practices,  timely supply of inputs including credit to farmer's research and extension collaboration to transfer the new technologies have been discussed as strategies to minimise yield gaps. Suggestions have been made to make credit available to resource poor small farmers to buy necessary inputs.",Jharkhand,,[],https://workdrive.zoho.in/file/zu51zff748074894248ef97603869510eef7d,TextNode,6802dd25-ac13-47ed-97c8-14e04b2acf98,6802dd25-ac13-47ed-97c8-14e04b2acf98,6802dd25-ac13-47ed-97c8-14e04b2acf98,"{""id_"": ""66a84d01-7829-4dfc-8415-0b55fa64257c"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zff748074894248ef97603869510eef7d""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",RKMVERI-Ranchi-Campus-Compendium-2006-2022,2025-10-31T08:26:02.327000,,,
1b041c87-b662-4aca-94af-1b1c17731370,"<table><thead><tr><th>12</th><th>Variety Photographs</th></tr></thead><tbody></tbody></table>



<::A close-up photograph of a plant with numerous long, slender green pods, likely a type of bean or pea. The pods are intertwined with green leaves and stems. In the upper central part of the image, there is a yellow rectangular label with the text ""BM 2002-1"". In the bottom right corner, a faint timestamp ""99 10:48"" is visible.
: figure::>",Maharashtra,,[],https://workdrive.zohoexternal.in/file/2bmyq32578a7457e9417f9945b421ffe8d9a7,TextNode,6c41a081-e2d5-4f69-9d52-8a53555fe40a,6c41a081-e2d5-4f69-9d52-8a53555fe40a,6c41a081-e2d5-4f69-9d52-8a53555fe40a,"{""id_"": ""1b041c87-b662-4aca-94af-1b1c17731370"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq32578a7457e9417f9945b421ffe8d9a7""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",BM-2002-1,2025-10-31T08:26:02.346000,,,
17c1fb27-5728-4a9d-9454-5b300f7148f3,"Weed control: 1.0 kg Metaclor 50 EC per hectare on the day of sowing or the day after sowing.Mix it with 1000 L of water and spray it on the soil, the soil should be moist while spraying.Also there should be enough moisture in the soil.Other weeds can be controlled with this, except for garike and jake.",Karnataka,148,[],https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:48:59.024000,,,
004334c6-924d-4ec2-a5a7-b4b91864d5f3,"**Pregnancy Care:** Ensure that pregnant animals receive exceptional care, which includes a diet rich in nutrients and an environment free from stress.",Karnataka,216,"[""**Pregnancy Care:** Ensure that pregnant animals receive exceptional care, which includes a diet rich in nutrients and an environment free from stress.""]",https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:26.060000,,,
d8efce2e-28e7-4014-916b-a8ee13afe615,"Gunda (Lasoda)

* Gunda (Lasoda) orchards should be cleaned and leaves should be removed for early fruiting.",Karnataka,493,"[""Gunda (Lasoda)""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:37.691000,,,
44fc7026-0535-4565-9959-65baa2570449,"<tr><td id=""0-e"">4</td><td id=""0-f"" colspan=""2"">Soil</td><td id=""0-g"">A medium to heavy, moisture retentive, well-drained soil is suitable.The ratio should be 6.5 to 8.0.</td></tr>
<tr><td id=""0-h"">5</td><td id=""0-i"" colspan=""2"">Climate</td><td id=""0-j"">Being a subtropical crop, it requires cool weather for seed germination and plant growth.Clear light and high temperatures are essential from flowering to harvest.20 to 25 degrees Celsius.Temperatures are good for sunflower growth.500 mm rainfall is required for good growth and production of sunflower.Kharif, Rabi, Summer</td></tr>
<tr><td id=""0-k"">6</td><td id=""0-l"" colspan=""2"">Sowing/planting period</td><td id=""0-m"">Kharip : June 15 to July 15 Rabi : September 15 to October 15 Summer : January 15 to January 30</td></tr>
<tr><td id=""0-n"">7</td><td=""0-o"" chospan=""2"">Ple Ekkar Biasen</td><td=""0-p"">Commerceed Around 02 kg</td>
<tr><td id=""0-q"" rowspan=""2"">C (handwritten)</td><td id=""0-r"" colspan=""3"">Peak Arrangement</td></tr>
<tr><td id=""0-s"">1</td><td id=""0-t"">Management of planting/sowing</td><td id=""0-u"">Seed treatment – ​​Carbendazim fungicide 3 g per kg of seed should be applied before sowing.After that, 250 grams of Azotobacter and 250 grams of phosphorus dissolving bacteria should be applied per 10 kg of seeds.Planting- For sowing in heavy soil, the distance between two rows should be 60 cm and the distance between two plants should be 30 cm.",Maharashtra,,[],https://workdrive.zohoexternal.in/file/2bmyqaa11ee30a2874bb983ad342fb638cab6,TextNode,194fb868-9a26-4a28-aebd-dcc6fa8316f4,194fb868-9a26-4a28-aebd-dcc6fa8316f4,194fb868-9a26-4a28-aebd-dcc6fa8316f4,"{""id_"": ""44fc7026-0535-4565-9959-65baa2570449"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyqaa11ee30a2874bb983ad342fb638cab6""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Sunflower-171,2025-10-31T08:26:02.347000,,,
5965589c-65bb-4e34-a66c-7039ddbd7e39,"The chain starts with farmers procuring the necessary materials from various input providers to start the cultivation of a crop. A farmer has to make a complex, multivariate analysis of when to prepare  his  land,  which  crop  to  plant,  when  to  plant,  grow  or  source  seedlings, irrigate or not, etc. Depending on whether the crop is annual such as tomato or perennial like orange, a farmer also has to assess the investment needed versus the time taken to recoup the money factoring in the total gestation period (pre-bearing period, applicable in perennial crops)  cost  and  income  streams,  average  payback  period,  etc.  Even  during  cultivation,  a farmer must constantly monitor her or his crop to ensure s/he gets the best possible yield. Once harvested, the crop is passed on further down the value chain to traders or processors or  both.  Traders  may  take  the  crops  from  farmers  to  processors  or  directly  to  the  fresh markets. There may also be traders who take processed products from the processors to the consumers. As found in the mushroom value chain study conducted by this same organization

<!-- image -->

**Image Description:** makki foundation logo




<!-- image -->

**Image Description:** nabard group logo",Manipur,,[],https://workdrive.zoho.in/file/zu51zfad0dc4ed0fc40ffb282e25ee0fcd42e,TextNode,c4968f95-a064-4f4a-941a-d7c0962495f7,c4968f95-a064-4f4a-941a-d7c0962495f7,c4968f95-a064-4f4a-941a-d7c0962495f7,"{""id_"": ""5965589c-65bb-4e34-a66c-7039ddbd7e39"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zfad0dc4ed0fc40ffb282e25ee0fcd42e""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",1112235721nrs30-one-district-one-product,2025-10-31T08:26:02.344000,,,
0855388c-f251-4cb2-b27f-3f489d128b12,"Trichoderma viridi @ 2.5 kg/ha. To address iron chlorosis, use a foliar spray of ferrous sulfate @ 0.5%. For Heliothis and leaf-eating caterpillars, apply a foliar spray of Neem seed extract 5%, Chlorpyriphos 20 EC 20 ml, Spinosad 45 SC 3 ml, Flubendiamide 48 SC 3 ml, or Novaluron 10 EC 20 ml per 10 litres of water.",Karnataka,69,[],https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:24.068000,,,
d07407bc-81cd-4589-a9f7-f71b3e494d2d,Uttarakhand,Karnataka,285,"[""Uttarakhand""]",https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:27.060000,,,
ee6acba6-415f-42db-b683-e36cc7df4da3,"The  University  has  been  adopting  decentralized,  participatory,  adaptive  and  multifarious demand-supply side extension research- academics approach; involving public, private and third sector  (civil  society)  in  research  and  extension  programmes  and  strengthening  capacity  of framers,  researchers  and  extension  workers.  Provide  a  note  on  interdepartmental  linkages  the University is currently having in practice.

The university has been maintaining close linkage with the farming community who are the major stake holders of the technologies developed by the university through its Krishi Vigyan Kendras  at  different  places.  At  the  same  time  the  university  is  having  linkage  with  the  State Department of Agriculture as well as other line departments. Thus, the overall policies of the university show the reflection of the need of all stake holders.

## Is the University cultivating the collaborative culture within subject and across subjects? Yes.

1. Twenty-five ICAR- AICRPs are running under multi-disciplinary subjects.
2. Several  ad-hoc  projects  under  collaboration  mode  and  multi-disciplines  funded  by  the Govt. (Central/Sate), NGOs are running at BCKV
3. Several  courses  at  undergraduate  level  are  also  conducted  in  collaborative  mode involving the teachers from different departments.

## 6.6.1.9. Monitoring Mechanism:

The teaching activities and outcomes are being closely monitored at the department level by the Heads of the respective departments. There are Board of studies (CC/Departmental Committee) for each department which is responsible for ensuring effective deliberation of theory and practical classes and timely completion of course

The Deans of the faculties are looking after smooth functioning of teaching activities in all the departments under their purviews.

The Faculty Council (Academic Council) takes care of regular monitoring, resolving any issue related to teaching and examination as well as recommending for policy framing

## 6.6.1.10. Institute Quality Assurance Cell /PME Cell:

<!-- image -->

**Image Description:** the logo for the new school




The  Director  of  Research  is  in  charge  of  monitoring  and  supervising  all  research  projects operating in the university.",West Bengal,,[],https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e,TextNode,ec8ec512-e4a6-4c0c-b441-e552571b134b,ec8ec512-e4a6-4c0c-b441-e552571b134b,ec8ec512-e4a6-4c0c-b441-e552571b134b,"{""id_"": ""ee6acba6-415f-42db-b683-e36cc7df4da3"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",SSR-University_bckv (1),2025-10-31T08:26:02.331000,,,
7bcebb78-2914-4b62-88d2-bf10b4042d1f,"|           |           |          |           |             |              |         |             |
| HOH             |         |                    |       |                   |        | C               |                          |       |       |           |           |           |          |           |             |              |         |             |
| Isofenphos      |         |                    |       |                   | C      |                 |                          |       |       |           |           |           |          |",Jammu & Kashmir,,[],https://workdrive.zohoexternal.in/file/2bmyq79e1104b34714380844162736d84274d,TextNode,cccc4ac0-1f81-49b6-88f6-22d6c5de5022,cccc4ac0-1f81-49b6-88f6-22d6c5de5022,cccc4ac0-1f81-49b6-88f6-22d6c5de5022,"{""id_"": ""7bcebb78-2914-4b62-88d2-bf10b4042d1f"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq79e1104b34714380844162736d84274d""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",1646993885pop-kharif.pdf,2025-10-31T08:26:02.318000,,,
0ffef85a-8d8e-4b22-9494-b5fb84462372,"Plant Protection: Whitefly can be managed by growing barrier crops (maize, sorghum), using 10 sticky traps/acre, removing weed hosts (Parthenium, Croton), and spraying Thiamethoxam 25 WG (100 g/ha) or Imidacloprid 17.8 SL (0.3 ml/litre) at early infestation. Aphids' population can be minimised by spraying with Neem oil 2% as a preventive bio-insecticide or Dimethoate 30 EC @ 1 ml/litre. Jassids/leafhoppers control by spray with Acetamiprid 20 SP @ 0.2 g/litre or Imidacloprid 17.8 SL @ 0.3 ml/litre at ETL. Thrips managed by avoiding dense sowing and spraying Spinosad 45 SC (0.3 ml/litre) or Fipronil 5 SC (1.5 ml/litre). For pod borer management use of pheromone traps (5/acre for adult moths), spray of Emamectin benzoate 5 SG @ 0.4 g/litre or Spinosad 45 SC @ 0.3 ml/litre at flowering to pod formation stage is recommended.",Karnataka,223,[],https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:26.060000,,,
